臺中市大甲區第0001投開票所,文昌國小(一)臺中市大甲區孔門里５鄰育德路１１３號朝陽里全里
臺中市大甲區第0002投開票所,文昌國小(二)臺中市大甲區孔門里５鄰育德路１１３號大甲里全里
臺中市大甲區第0003投開票所,順天國小(一),臺中市大甲區新美里１８鄰經國路１６８,號,順天里1﹣12
臺中市大甲區第0004投開票所,順天國小(二),臺中市大甲區新美里１８鄰經國路１６８,號,順天里13﹣19
臺中市大甲區第0005投開票所,大甲文昌祠管理所臺中市大甲區孔門里５鄰文武路１１６號孔門里全里
臺中市大甲區第0006投開票所,文昌國小(三)臺中市大甲區孔門里５鄰育德路１１３號平安里1﹣6
臺中市大甲區第0007投開票所,文昌國小(四)臺中市大甲區孔門里５鄰育德路１１３號平安里7﹣13
臺中市大甲區第0008投開票所,順天國中(一),臺中市大甲區庄美里１２鄰大安港路６７,號,庄美里1﹣7
臺中市大甲區第0009投開票所,順天國中(二),臺中市大甲區庄美里１２鄰大安港路６７,號,庄美里8﹣15
臺中市大甲區第0010投開票所,順天國小(三),臺中市大甲區新美里１８鄰經國路１６８,號,新美里1﹣9
臺中市大甲區第0011投開票所,順天國小(四),臺中市大甲區新美里１８鄰經國路１６８,號,新美里10﹣16
臺中市大甲區第0012投開票所,順天國小(五),臺中市大甲區新美里１８鄰經國路１６８,號,新美里17﹣22
臺中市大甲區第0013投開票所,大甲國小(一),臺中市大甲區文武里２０鄰育德路２３３,號,岷山里1﹣6
臺中市大甲區第0014投開票所,大甲國小(二),臺中市大甲區文武里２０鄰育德路２３３,號,岷山里7﹣12
臺中市大甲區第0015投開票所,東陽國小(一),臺中市大甲區中山里１０鄰甲東路５２０,號,中山里1﹣8
臺中市大甲區第0016投開票所,東陽國小(二),臺中市大甲區中山里１０鄰甲東路５２０,號,中山里9﹣17
臺中市大甲區第0017投開票所,東陽國小(三),臺中市大甲區中山里１０鄰甲東路５２０,號,中山里18﹣23
臺中市大甲區第0018投開票所,大甲高中(一),臺中市大甲區南陽里１１鄰中山路１段７,２０號,南陽里全里
臺中市大甲區第0019投開票所,大甲高中(二),臺中市大甲區南陽里１１鄰中山路１段７,２０號,薰風里全里
臺中市大甲區第0020投開票所,新義和里社區活動中,心(一),臺中市大甲區義和里１２鄰經國路２１巷,９號,義和里1﹣8
臺中市大甲區第0021投開票所,新義和里社區活動中,心(二),臺中市大甲區義和里１２鄰經國路２１巷,９號,義和里9﹣15
臺中市大甲區第0022投開票所,武陵社區活動中心臺中市大甲區武陵里９鄰文曲路８１號武陵里全里
臺中市大甲區第0023投開票所,文曲社區活動中心,(新),臺中市大甲區文曲里５鄰東安路４９７巷,１８號,文曲里全里
臺中市大甲區第0024投開票所,大甲體育場休息室,(一),臺中市大甲區武曲里１０鄰大安港路２號武曲里1﹣6
臺中市大甲區第0025投開票所,大甲體育場休息室,(二),臺中市大甲區武曲里１０鄰大安港路２號武曲里7﹣11
臺中市大甲區第0026投開票所,大甲國中(一)臺中市大甲區文武里８鄰育英路１８６號文武里1﹣5
臺中市大甲區第0027投開票所,大甲國中(二)臺中市大甲區文武里８鄰育英路１８６號文武里6﹣16
臺中市大甲區第0028投開票所,大甲國中(三)臺中市大甲區文武里８鄰育英路１８６號文武里17﹣23
臺中市大甲區第0029投開票所,大甲國中(四)臺中市大甲區文武里８鄰育英路１８６號文武里24﹣27
臺中市大甲區第0030投開票所,大甲國中(五)臺中市大甲區文武里８鄰育英路１８６號奉化里1,2,10,11
臺中市大甲區第0031投開票所,奉化社區活動中心,臺中市大甲區奉化里５鄰賢仁路６８－１,６號,奉化里3﹣9
